userID,bookID,prediction
u95048695,b80407575
u82409376,b16787918
u05487250,b87224232
u09031229,b80532321
u82580270,b17512492
u67937459,b53831179
u17746999,b88155649
u62719163,b54803521
u70872806,b87997877
u17557746,b49634533
u39026133,b80742104
u11674494,b32845425
u38050493,b10602994
u95666574,b93092890
u59897676,b31194211
u30878996,b28002121
u88281738,b74651630
u22296524,b40643550
u05127075,b61173662
u43686841,b31774902
u60818436,b02307143
u04199741,b43681734
u38354219,b10877513
u10929613,b58047899
u82197243,b70934685
u68840422,b31893168
u25116943,b04407921
u27041814,b63054335
u07825200,b54053667
u66340442,b75926074
u17696581,b71041844
u26540458,b31821168
u95863124,b07635522
u88692543,b51930653
u89317139,b91127010
u14734655,b15657520
u58715931,b96042116
u02307957,b69585555
u62936162,b49634533
u23250280,b29272204
u61248932,b32291823
u62614234,b51961762
u24854911,b33968198
u54788635,b33506410
u03595957,b49526772
u66993392,b40009044
u98785627,b24591104
u00632271,b60390165
u92034995,b05209726
u91150548,b01624394
u86044438,b58482086
u28452431,b24058161
u16203941,b76406629
u10284669,b09022405
u73719089,b27150146
u21336429,b37508843
u14310876,b95331537
u68698589,b07931455
u13948569,b25255252
u33927024,b09881661
u87419469,b02609732
u07953450,b07701650
u62995825,b82327601
u58641538,b28807456
u57646755,b59260724
u55709061,b19850286
u51241508,b73254545
u37483459,b18108486
u00021574,b35491414
u84135333,b45965729
u16915504,b28807456
u79218821,b23399053
u75851863,b39547841
u94500239,b33544250
u57466409,b88502287
u19963015,b44826207
u39380856,b68406603
u75521769,b61247964
u32928619,b21878310
u11199731,b12215613
u91166581,b97468152
u41960900,b51977051
u55452175,b68476558
u06824166,b96334219
u28549719,b70130754
u17611279,b82105959
u94890697,b69068154
u54039585,b99318449
u70703007,b13307863
u87750370,b08876271
u17853805,b35943177
u46271898,b26947765
u02530126,b80444884
u92999780,b57810416
u45886097,b50300679
u91287431,b59839746
u61916931,b21317812
u14747126,b93071575
u46516510,b45123406
u18731316,b04547709
u31401668,b84276947
u45658066,b84226882
u82409376,b86876173
u37370478,b39364863
u22842154,b67707858
u74451314,b94815259
u62930516,b21072662
u02354791,b72079391
u69922204,b76182852
u51020191,b95519692
u45236851,b64113462
u65037406,b59307002
u76745751,b71979629
u31988525,b25168106
u67457359,b71976251
u53713415,b06258462
u31467061,b73972223
u62003690,b77297808
u14467286,b32943140
u47440233,b32584275
u39059454,b58549702
u79944567,b47465751
u74688703,b24965326
u21425312,b80380188
u87379801,b68405204
u35175088,b33257343
u32717750,b05900663
u72666481,b47258627
u90548114,b07152228
u81385433,b47602092
u57752023,b69892307
u02111960,b21675182
u75802033,b06547200
u18951987,b96437336
u18129424,b93022488
u49514185,b84751960
u77951770,b23399053
u10782485,b41592093
u92821793,b88155649
u35327404,b33892919
u08077100,b62421030
u97539334,b62229843
u05536056,b37181536
u67430868,b86890208
u72105348,b95519692
u01330697,b65825070
u09687832,b56416268
u75985865,b88282064
u32956568,b11764474
u86035871,b46843719
u59503729,b87810678
u23298058,b46074550
u81735376,b57190992
u37712831,b86812971
u01074689,b96128889
u19356003,b99995485
u57925679,b65725842
u80339840,b61302711
u49216600,b24956179
u23050570,b35894807
u09208486,b06547200
u28607573,b81879374
u40411169,b02827809
u39758673,b93132012
u38208003,b05025304
u08264737,b11929786
u99899897,b05288241
u82139654,b08229458
u57837766,b55084308
u92188405,b49764913
u98860678,b27690118
u57180952,b17858813
u61960092,b38949777
u44547390,b68524016
u13923562,b50729747
u10956644,b66972066
u13574547,b68063109
u09840017,b11162683
u63834566,b98752398
u14747126,b40172367
u16379547,b94868925
u36456904,b70000668
u45244372,b41536700
u25162901,b28289685
u64446119,b94254026
u84702938,b58583802
u70189591,b23323548
u48728851,b94062086
u11543032,b96035494
u82615095,b38335055
u71975135,b91632873
u38093372,b09327609
u30520541,b76008891
u14936397,b33775455
u09208486,b32961260
u42393496,b61679104
u41685342,b47440746
u24407459,b01135741
u29695079,b96704429
u66887312,b78329694
u27559730,b44399433
u71689401,b71975732
u80406777,b94405660
u09706864,b75521883
u53022818,b07635522
u98003545,b21847001
u66239959,b53393493
u72160312,b61209699
u08619176,b43077175
u64258687,b75716520
u87501132,b94914324
u59151058,b70730831
u02687559,b17858813
u85809799,b80644147
u66108929,b83834507
u63493026,b80182372
u84393364,b44455793
u21465888,b50399302
u40937880,b27839659
u74688756,b03219386
u66890129,b85897452
u97036836,b19682118
u32678377,b59361207
u57167280,b85110508
u31735023,b38198191
u86689735,b31231590
u76260573,b87337758
u93824946,b69284141
u59555728,b61049708
u44738607,b77691803
u93595090,b88031571
u40840367,b21733310
u98006390,b81969061
u23545741,b57526118
u95836984,b84514177
u44418119,b31335239
u13315416,b81830482
u70799962,b13627875
u72628334,b26543377
u60958240,b40259657
u50222625,b43312343
u17029139,b26793811
u67107551,b33892919
u33477527,b77297808
u47128500,b93679204
u36966752,b42127194
u31362887,b65519592
u41875968,b15354079
u99434613,b81969061
u84984161,b99122723
u65139964,b44914673
u04435869,b08174616
u73917365,b22020750
u39995831,b84234356
u19386371,b87855346
u02429729,b75221693
u24597316,b63727602
u67050255,b71368357
u91697204,b83304594
u61164850,b05335788
u75985865,b32165272
u29315299,b63020940
u36618206,b88464750
u67295539,b37133698
u67185063,b87999388
u27068113,b10271282
u25149859,b73880693
u53425841,b99058589
u58040539,b52616314
u15064386,b42774259
u93121643,b82629774
u24517149,b35728071
u29906154,b22704509
u61885313,b20605983
u47513751,b89912237
u65468191,b37152966
u23739908,b06670429
u69678016,b65810498
u75450384,b87855346
u74615505,b66446492
u59551172,b17512492
u50673917,b71406963
u88030763,b14854932
u60681764,b42038017
u31604814,b52493153
u20399187,b78183994
u41695314,b45174665
u72489983,b74996734
u62358840,b06831688
u99606379,b32663289
u93123317,b39984985
u28054002,b03637188
u96964725,b21799914
u65129943,b03362103
u97068952,b94585450
u44235109,b89091307
u35361631,b08992773
u48485125,b00366117
u49423444,b57971671
u24261566,b01806203
u15178257,b95797864
u33260478,b78246770
u82482811,b57594328
u51641161,b01442941
u74796774,b18004867
u52763613,b55203220
u00865858,b95616718
u24729095,b63346690
u83884989,b40649030
u02059681,b08365948
u95725060,b29795443
u16135087,b02875077
u42489802,b32916553
u17746999,b91783289
u83531995,b84082240
u80976672,b76990415
u37593585,b13856177
u44547390,b00592063
u75472799,b97545620
u12557778,b51476703
u01901023,b65816093
u03286751,b11754484
u41445519,b89780411
u50028317,b69001939
u71448065,b02671104
u22452146,b60671579
u92491090,b00994229
u05233424,b55825360
u09551478,b25510262
u42517211,b16048937
u71200757,b00592063
u25317996,b69011389
u47750295,b01447361
u59700923,b66917671
u80806598,b70673348
u84821643,b11766441
u03040721,b87683535
u63416848,b11469548
u81524162,b55341336
u89505830,b26593480
u90927969,b70886093
u24212800,b85634699
u40203344,b66972066
u55401639,b45000222
u00896463,b42946226
u02913329,b14827150
u47409533,b09247255
u16244588,b11397388
u11110448,b47790806
u19285483,b72787879
u87864952,b13405391
u29766119,b27550641
u68337998,b92602460
u98875498,b91642401
u17652616,b68524016
u64043853,b97514656
u48928232,b29500108
u94819742,b42230041
u38719303,b03532676
u08663521,b57820216
u07629956,b51752826
u42066989,b95443837
u48086678,b86902250
u49889983,b36675415
u44794533,b33506410
u20831558,b71075465
u81237341,b98907773
u45809049,b99405446
u39563366,b66651817
u44880023,b36798144
u82883755,b69580535
u40268320,b39646709
u64791477,b99231544
u39380856,b56309513
u50335782,b94930284
u30215661,b39792890
u66402999,b68406603
u37593585,b21733310
u92924858,b65610579
u07812203,b95483876
u66866098,b60504408
u79634960,b38655925
u64238390,b87224232
u02903038,b26457755
u68651449,b16951106
u39304829,b62282602
u75468244,b44666390
u47333306,b10585734
u69212139,b39335968
u15375955,b23201820
u91419369,b88074029
u25883194,b94405660
u28703298,b00412997
u90262882,b14644207
u17943343,b32574563
u86397151,b87264890
u64358477,b44960473
u62239735,b92008484
u80529630,b84584185
u82824570,b07023126
u49510560,b34586796
u98975515,b06153075
u85548562,b53393493
u54417302,b69655340
u68674702,b17512492
u58287071,b49867762
u11594398,b56288571
u61100973,b99184996
u64237192,b87224232
u82220472,b42574427
u01529406,b72079391
u26590733,b13446088
u33903042,b25764166
u53871814,b85422910
u83623692,b89163374
u09936518,b22718603
u60818436,b58571177
u43616113,b06278357
u04435869,b80532321
u01139498,b99027916
u47626839,b34674687
u26496960,b81001246
u18129424,b29169940
u82705116,b84476867
u75357645,b42127194
u74034163,b42100180
u36500753,b05818170
u73235568,b12642518
u72293505,b59075094
u75877155,b02937995
u80482281,b33248656
u31907733,b81101435
u81795753,b08637349
u24407459,b75821430
u30597767,b22953671
u30878996,b12186493
u34341978,b72992195
u31892336,b23201820
u25410593,b88083878
u89459581,b35868154
u07996167,b38783997
u61772986,b15671593
u35072178,b02496364
u90756071,b61791519
u95451283,b22704509
u28168075,b18714723
u70686123,b90982756
u23888747,b58047899
u71630277,b35902192
u08210807,b63054043
u91962338,b59361207
u83621814,b59321156
u08237233,b68829414
u29242437,b48479471
u20428407,b17512492
u68877785,b61198472
u03286751,b62445625
u98961258,b63462060
u68012765,b51494430
u46017198,b44553593
u22453756,b46680866
u70291998,b54160952
u36796566,b40241740
u30566669,b23533592
u90548114,b71795419
u70097633,b56583724
u19030749,b72847450
u75922208,b40168238
u31716199,b83594308
u53073832,b26624392
u65382062,b00611104
u94143447,b46004074
u57027143,b24281357
u86411003,b76207735
u96664477,b75036497
u49967919,b08919634
u39069687,b85719526
u76443536,b46926267
u63607461,b61544243
u39280060,b99699446
u30141479,b63587560
u72700149,b57727168
u19946197,b62456624
u89651296,b64549800
u10717475,b04193044
u29454387,b39797645
u21427835,b48993895
u65918183,b42946232
u54900775,b89828013
u91424357,b13030340
u64606127,b50826263
u68369585,b28002121
u64626902,b32648104
u96492745,b23965956
u11659011,b23756503
u52215935,b66871833
u35233337,b92949103
u34812679,b34801682
u76700679,b60017740
u98522525,b39352091
u87069218,b91039758
u31888249,b80816973
u65521646,b07255702
u99477622,b41974271
u75770198,b72079391
u06866800,b43769754
u32081305,b94254026
u96050730,b12662265
u19222169,b51752826
u59128009,b13405391
u14519007,b10084799
u95922956,b10063279
u78140370,b71942145
u55763471,b72992095
u77479846,b57456504
u20332527,b73137861
u41285339,b65332117
u95739220,b80617056
u08191152,b96354616
u56179038,b66358248
u02782430,b50490408
u32655833,b04790615
u35584979,b03445791
u54222765,b42028364
u64743252,b49528341
u08327138,b87843774
u51091474,b59852433
u28731131,b70494097
u60958240,b43077175
u56222619,b85634699
u70852337,b45882851
u33538228,b93807784
u23015354,b70322971
u70401704,b05335788
u16061633,b94666688
u81141729,b15408949
u77568245,b26543377
u24900598,b76558249
u58763826,b11516678
u38465667,b48398427
u46351761,b63587560
u00616406,b87999388
u70425929,b44718025
u60879664,b45169070
u13559106,b24970833
u27638973,b71435871
u69434657,b36689450
u55367988,b23011989
u17413627,b32618030
u41435793,b54625646
u58708794,b44455793
u43439510,b24970833
u26647302,b33968198
u23810154,b99814739
u43866736,b28404351
u08872297,b69068154
u72612935,b88778499
u61978213,b36057599
u10300940,b55341336
u62868525,b52964386
u90406635,b66305678
u38567982,b03563512
u54295113,b68479557
u60357635,b23606529
u38309590,b06446471
u49319783,b64776926
u88172622,b21876884
u80473163,b27733609
u26588457,b27966463
u93721452,b24275840
u52670868,b43769754
u94151134,b79069504
u28321720,b49792978
u53563365,b48841117
u64132765,b64004185
u13272008,b13243112
u16833774,b59268447
u08887014,b12631791
u38803385,b02328827
u18192308,b93309247
u15174395,b88464750
u85704150,b36431820
u16143351,b55787041
u75403603,b19931769
u21497988,b55962427
u43884596,b24956179
u41582337,b30059072
u76770237,b63256983
u13678818,b91761655
u23053832,b39221237
u24866652,b08365948
u53145701,b09881661
u91507604,b26573200
u59984499,b40149794
u56166316,b47196057
u93981534,b11225717
u38573576,b34027661
u10856453,b74818694
u03339118,b57810416
u04005117,b29886662
u37338165,b19263540
u15351491,b53960255
u57646755,b31006721
u42604813,b12202033
u51661452,b61316798
u16826753,b82984964
u83365297,b51752826
u34936498,b10602994
u60179797,b00462122
u53563747,b09046358
u99462587,b44474740
u16403750,b54741822
u39870088,b80918377
u11659011,b75070043
u15773324,b07216428
u27882201,b65950735
u64307608,b71466677
u85743483,b64671508
u34370083,b62961864
u48380826,b23532609
u42092023,b95391996
u47893517,b77657587
u80398179,b16764347
u32187075,b78510086
u52019524,b09625409
u23823856,b58571177
u63752337,b93961230
u36074838,b56478169
u51371104,b09625409
u13354163,b04313224
u35946158,b57132008
u76968895,b77490243
u39347566,b48870940
u39586194,b73733954
u11634070,b47971408
u13174563,b30052652
u84168022,b58488234
u87706788,b78329694
u27489813,b48365825
u75243920,b02558366
u67272133,b03745944
u30130247,b73999482
u27028056,b88536355
u45444795,b51004387
u00365997,b10669969
u04135683,b06929313
u68051003,b55315339
u62821854,b68406603
u48373236,b61287460
u43464932,b66608448
u17455779,b07023126
u07041001,b57994756
u50828352,b43769754
u98967676,b73137861
u04618385,b51559041
u52439670,b20276202
u96788341,b73307098
u53374665,b44902414
u09199228,b49407455
u79634960,b73528803
u46309458,b01857002
u13484516,b26652224
u56274502,b88610780
u64038883,b34471432
u46913961,b76533632
u80128543,b94837905
u06450745,b54333227
u31973670,b90001762
u34392810,b34152377
u91266417,b52635939
u72161617,b76116518
u28004501,b92723345
u86043908,b49631335
u85097782,b76901819
u60956142,b44455793
u72749998,b71466677
u61003315,b08130013
u81756621,b34561821
u80529630,b99103017
u89892662,b37975820
u42124534,b29964908
u93934746,b00649928
u83034326,b27352250
u39096281,b06796206
u76474825,b71075465
u67156379,b24970833
u54551438,b74692664
u42649666,b11138092
u80658408,b07730331
u79626128,b06155104
u00923339,b94473776
u86942164,b14103537
u65120230,b32165272
u18764780,b73889554
u87852449,b95378201
u95412182,b10954833
u50889792,b52364658
u98234513,b90319078
u95617592,b06496173
u06360561,b13856177
u76765984,b99796732
u33508578,b62251863
u68651449,b99776167
u85812537,b21609281
u82387012,b08486416
u28596016,b81053289
u48559904,b35501961
u94707921,b72956733
u39419877,b47563939
u13170778,b33257343
u51658612,b69571703
u15505888,b36960648
u71544283,b07989028
u20220385,b01444899
u82811368,b48648659
u48674143,b56314680
u96207701,b98632546
u85284990,b87800837
u46511649,b39768667
u50827374,b08144956
u22105217,b68490117
u49429059,b62035358
u35584979,b05184403
u09205412,b48619479
u42998961,b05321372
u72881280,b27356401
u20639629,b63455015
u95858405,b46148034
u83876994,b17000824
u68382373,b18929421
u36257980,b39490905
u75993935,b12748619
u83241956,b34169709
u95836984,b73852515
u93173590,b61836336
u18338316,b80612508
u48084758,b87999388
u24698874,b88778499
u93850277,b49009050
u07778375,b15354079
u00335822,b83968889
u10915293,b22704509
u15678553,b05184403
u37325668,b69655340
u94283585,b05184403
u74459531,b53716075
u32575997,b22347248
u60946728,b48518680
u58287071,b31818443
u54893540,b41402359
u17185921,b99823412
u80490456,b61112742
u92337109,b41411777
u53744305,b77335595
u94826640,b60340914
u15418468,b31008431
u08928210,b77063954
u56610965,b95193288
u30034175,b99688119
u33121260,b33775455
u25600024,b88467138
u67568917,b57810416
u60681764,b28997299
u31642664,b06661697
u25581465,b01481210
u58989122,b48907166
u42067666,b64085304
u50874355,b43418609
u52763613,b63853639
u58427245,b88074029
u75561593,b48452459
u14215932,b49401369
u25895495,b82890835
u84278901,b55203220
u75322419,b41910440
u29775856,b06008425
u82813864,b64472048
u31401668,b96804158
u92336890,b00789855
u76677275,b32561157
u88819833,b88818591
u27305659,b66917671
u43497616,b32008466
u70562202,b94254026
u05799735,b62456624
u45623793,b76250878
u28723861,b69004991
u66239959,b99194917
u61885313,b46023908
u02106603,b10577741
u12132116,b49536293
u64940828,b54703448
u46461861,b57800284
u92108241,b76928051
u47024823,b66651817
u72333864,b96804158
u49263174,b44753760
u08867869,b15684355
u32582893,b67243033
u22996591,b28910928
u13907570,b71979629
u31475487,b50753672
u28395433,b17512492
u24160833,b68476558
u90963346,b47091059
u06813888,b35786131
u45647867,b19547196
u76690840,b82677507
u79903602,b34863275
u99629343,b70126202
u29026676,b58067206
u87336394,b09447853
u61404207,b61859663
u56775319,b28208330
u72028355,b87530955
u87537930,b80022444
u05610870,b32542908
u86701807,b15480437
u98038687,b88182894
u00567750,b86252145
u63705451,b61302711
u03485608,b56285713
u83702794,b85422910
u99166643,b36614426
u63910777,b86085310
u55496314,b43618130
u79949095,b96630318
u89956879,b96128889
u11057984,b05671151
u53452878,b52114410
u28535859,b51248924
u77033374,b30226894
u83071690,b89088022
u57232769,b58612097
u41812658,b55341336
u88077807,b08992773
u66649907,b09734064
u94370929,b67102781
u02454334,b18839969
u25306831,b26063654
u50798559,b12662265
u53732992,b82399374
u27911252,b40013458
u53310892,b52924309
u43577784,b21878310
u34567345,b27933746
u47893128,b25510262
u79743663,b61198472
u36669404,b15016542
u51718532,b41071671
u14709936,b40294179
u43022556,b33436398
u04479421,b42859471
u56501099,b97103032
