userID,bookID,prediction
u11538900,b07888199
u70998774,b84710480
u67914106,b87901324
u10284669,b35367251
u23887215,b74996734
u46654986,b52380102
u69601998,b34950833
u75002886,b30451329
u55371123,b89780411
u37812348,b15819504
u52190796,b48729675
u66997362,b51752826
u30064285,b07866342
u82615095,b54625646
u76443536,b41039130
u89190394,b48387639
u49106174,b16752378
u07603719,b28467705
u57962547,b46148034
u95861530,b96334219
u35158259,b89752621
u05161863,b33257343
u83709692,b25802121
u54141904,b95880989
u49901946,b43244973
u75521087,b87855346
u99596093,b82399374
u31092096,b52441142
u83817329,b07363837
u35923242,b33968198
u81343677,b80205398
u49925631,b94930284
u65193128,b53383978
u51386997,b89780411
u20246366,b14157760
u62995825,b47587070
u42457661,b80224125
u17328601,b31818443
u09416354,b87855346
u93753659,b82180436
u44605377,b80742104
u53631646,b48670437
u61916931,b21271059
u74761950,b31893168
u52253617,b80280525
u55256997,b49631335
u39520017,b23722176
u24470475,b91442591
u86691110,b96778651
u76258368,b76004258
u62183308,b57513073
u73191714,b42574427
u39567054,b95483876
u75326641,b38237090
u38298943,b80205398
u94085990,b32302616
u53288025,b45608649
u02452638,b11225717
u62187586,b39613295
u91479397,b76530620
u28185533,b38310663
u99682340,b28404351
u35465979,b80339649
u39479374,b68794510
u24976906,b00938263
u69806876,b15583974
u76310058,b70679569
u32457728,b63576221
u15878385,b49145265
u30574502,b44666390
u85812537,b46148034
u23188710,b07031913
u57020510,b29366486
u66039554,b25350833
u16672562,b92044723
u17328601,b96607117
u80758123,b26645495
u24360875,b71466677
u67908596,b95519692
u63052047,b54625646
u78069485,b72857500
u08793712,b51752826
u73521845,b58549702
u00722352,b22781055
u06351112,b62615297
u39844753,b67757186
u66601794,b44348436
u13599649,b64113462
u97499229,b70679569
u21861201,b57810416
u95345202,b88555733
u46505109,b78023652
u35595292,b37133698
u38303949,b21799914
u55729979,b85504941
u68730123,b01028561
u96222040,b08677625
u92605251,b92602460
u83256569,b72719923
u25385124,b36047918
u75237729,b02496364
u91439594,b28755023
u04136735,b20605983
u93665783,b44146138
u10654958,b96778651
u20747287,b01444899
u31375250,b32584275
u93972844,b49145265
u23894508,b26472011
u37215380,b18222723
u29701455,b58070754
u21560629,b64307052
u43415379,b27611497
u53017145,b35786131
u66367707,b14053063
u77157780,b05384491
u06031223,b50649949
u54135741,b16946753
u38801294,b86545489
u54676539,b24970833
u02503977,b58936617
u62902239,b69663712
u14280466,b43244973
u34726391,b18929421
u02288137,b19331331
u50517912,b07203379
u84134642,b97128202
u76469847,b73603340
u89822830,b73932430
u53563747,b10904331
u18521248,b66345658
u96539169,b21592741
u24544740,b60035227
u96326460,b88074029
u01964072,b89817650
u10256854,b29527302
u60563725,b68729230
u15613352,b88467138
u22134478,b45128760
u33111070,b70703021
u39741668,b70827503
u31339427,b97375311
u68855130,b78023652
u69049840,b55940643
u62230167,b01447361
u31400840,b66940954
u34308104,b83393074
u08178370,b01740517
u45587376,b27971474
u72039134,b51006317
u83306547,b65610579
u61651262,b21603671
u45364671,b01584415
u47524921,b78246770
u96293218,b41062119
u26093411,b59347627
u52492178,b97300133
u02687559,b05184403
u66859120,b98751007
u81419555,b59347627
u69600960,b29381570
u98579960,b66651817
u10129273,b34931521
u59920711,b52930249
u06854417,b61603455
u62171089,b47790806
u77012483,b08593026
u38293419,b68063109
u61100973,b12996556
u07497043,b84226882
u74688756,b33248656
u21907444,b55585419
u37360282,b25255252
u49758206,b05184403
u29180426,b05511147
u96456612,b29169940
u28102826,b72291563
u12183987,b49634533
u87344781,b07635522
u79323363,b44553593
u06650313,b17276460
u55915865,b92619550
u37817563,b66345658
u63696777,b73801617
u00367628,b91045742
u60651845,b23573445
u85976226,b51752826
u61168705,b71406963
u99115669,b05184403
u96903123,b69655340
u53981656,b19331331
u29613603,b14590389
u01600406,b26624392
u72160312,b44492109
u28797299,b00922666
u91500142,b66709853
u76184723,b01481210
u62093686,b03524407
u92470817,b42556116
u84777924,b59477148
u24798405,b72749048
u98975515,b84062981
u74829598,b01326379
u47424281,b89752621
u71399690,b66241970
u89009271,b90456921
u99773609,b68476558
u84926885,b78124419
u02938291,b88051189
u79441215,b86045488
u09451196,b18004867
u37190964,b71840549
u81427156,b80038099
u32100417,b99862175
u83554568,b72274859
u83939764,b23065739
u16285879,b38285645
u24326341,b95519692
u70604306,b27008357
u13882180,b13427551
u23666356,b32165272
u41960900,b05878569
u02990140,b66345658
u46422603,b16321096
u75595195,b50378244
u26715118,b13627875
u83034326,b86334498
u93949279,b17387967
u81507193,b57513073
u44605377,b35607025
u10004700,b17858813
u14391100,b81105597
u72731880,b43663613
u46351761,b68894342
u44512799,b50550215
u84774600,b29795443
u58748110,b87683535
u58978444,b35928263
u36006792,b71035471
u98431278,b38198191
u42041539,b38198191
u17519232,b25191513
u07310281,b17512492
u18135968,b70322971
u16318696,b32694596
u99036456,b05288241
u15256306,b39017712
u58643005,b80115676
u91098565,b20605983
u74776074,b98964059
u96119789,b23589525
u01325139,b71291044
u72278622,b31179206
u89271948,b09881661
u60382210,b59010163
u98374168,b21325028
u12979919,b16767703
u00793034,b76796954
u81195834,b01135741
u57207732,b68131446
u62986968,b40810711
u86222078,b96241582
u84471510,b32735930
u28689561,b05288241
u33978025,b07443470
u94031380,b72586160
u92337109,b98747374
u33119171,b69368390
u58272007,b88795125
u57973641,b86469160
u00325191,b49250112
u57979697,b86168449
u01758539,b93679204
u32375107,b18289027
u93021830,b04940463
u51608060,b16885775
u87379801,b28098532
u75839306,b31519910
u83408150,b49867762
u31165307,b24711277
u98275604,b67596539
u29308676,b33892919
u28926484,b43923033
u16743406,b28807456
u92829841,b87224232
u50219744,b54703448
u12346802,b51523352
u12650981,b80017095
u13601443,b61287460
u38088940,b26264633
u68987407,b33257343
u93532702,b47104444
u65062983,b14456610
u99853439,b20590836
u82221564,b03563512
u75691024,b44476257
u74546113,b36689450
u58028838,b36137899
u34493005,b45110848
u60818436,b76116518
u38960911,b57797537
u18503453,b97653166
u58480724,b71618480
u17313839,b20590836
u39592304,b80532321
u72186482,b51559041
u79954726,b29795443
u24471286,b61736913
u12211435,b85318422
u39938314,b82266202
u37366714,b93861326
u45163528,b70730831
u73149756,b43790224
u15620302,b25756257
u93414232,b58032529
u85157559,b96804158
u17345651,b36362989
u64824159,b63777688
u69341120,b00321399
u99920549,b49657011
u85632398,b14456610
u38731721,b38198191
u53665284,b07338879
u92179543,b69798435
u39587807,b44826207
u93659408,b85057528
u42290647,b50378244
u30625707,b68524016
u20315853,b87841272
u88641395,b88155649
u49413087,b29101078
u19069824,b50550215
u29401398,b17858813
u15625856,b41798062
u77980742,b89408234
u09524746,b74692664
u65066938,b57513073
u15659191,b51559041
u16350431,b07443470
u53880054,b18263630
u86476506,b46125051
u59151058,b88074029
u59550097,b72788347
u71110543,b50378244
u46333865,b53870324
u63242059,b54950309
u03939126,b44553593
u03892310,b07023126
u30292375,b93584959
u18389550,b80612508
u61667219,b05209726
u87002611,b63962796
u14536850,b05184403
u53679185,b31821168
u10532848,b66430048
u76073976,b84226882
u54782969,b74051095
u40537145,b42306730
u80702765,b58549702
u97202573,b81741213
u46233779,b08490713
u19915898,b89096033
u63572980,b16767703
u91158351,b69892307
u25600024,b77031925
u72742096,b05384491
u73684182,b95574439
u44165109,b59639781
u39799648,b32318749
u87002922,b06589397
u03003181,b38436765
u51276267,b49867762
u10694798,b00859775
u49336157,b14315985
u86236157,b87065906
u31026551,b77691803
u88077807,b22207461
u73663468,b55569292
u33869635,b96128889
u71908683,b37302616
u23485421,b99741926
u83709692,b48437552
u53137053,b84584185
u81774317,b87843774
u20941597,b91211924
u86887951,b69580917
u25822084,b56736100
u10445993,b46125051
u97827693,b68228098
u77275767,b21905595
u62719163,b69919248
u86175540,b41062119
u97550596,b04968095
u12783709,b73753781
u58028838,b57810416
u96610479,b00310513
u96500812,b84584185
u59433638,b43923033
u61081096,b39290405
u47196538,b28178141
u34737050,b82446317
u15495202,b11195772
u12029901,b44666390
u98709536,b32658816
u79443390,b91295615
u48332953,b31437824
u43985320,b29886662
u14975946,b71650879
u25253190,b87511296
u83621814,b80097453
u68324700,b68426959
u23967326,b06023117
u83716582,b37829068
u44165109,b45543948
u73509228,b65593444
u66676088,b56130919
u29764905,b38949777
u62199629,b99517974
u59041981,b06668845
u93044926,b70115101
u44377866,b09095900
u58303707,b96976851
u39995831,b01326379
u81135357,b61198472
u14014660,b46148034
u46702071,b16415924
u16754969,b34950833
u00676170,b79953312
u35423500,b60045017
u03895836,b94254026
u18399990,b01678617
u61446580,b44455793
u33171654,b31331358
u14282388,b44666390
u27926486,b16302419
u91323367,b87065906
u28589393,b11312993
u83149995,b52527840
u94531621,b59836522
u72253334,b65189962
u11905613,b68524016
u95345202,b29795443
u80438509,b40244517
u90503952,b36362989
u17607857,b32776399
u42719566,b05184403
u48652241,b08888303
u77953923,b21592873
u38303949,b54142059
u13623575,b02583554
u91075289,b69957617
u29414266,b87855346
u54330183,b97900760
u52179076,b08312296
u76615185,b65810498
u48523265,b89752621
u80438642,b68794510
u85109844,b37975820
u90458531,b95562229
u08115863,b18263630
u85792879,b43244973
u83388108,b62766031
u79574090,b08408868
u26678109,b12756947
u78111039,b67386589
u74374306,b74300674
u80304406,b00852710
u74052024,b00938263
u80306723,b45781742
u49663579,b87901324
u85660224,b49867762
u14458799,b20605983
u47585322,b92585934
u51912266,b86622513
u43567308,b90772029
u94297479,b37752972
u42381078,b87813015
u41831451,b68524016
u38275276,b60152491
u52215935,b06976199
u47086253,b33692719
u19948366,b29381570
u99516432,b80407575
u09597020,b44960473
u94426217,b88818591
u51718532,b91878953
u72731880,b17512492
u19287598,b76090567
u74692866,b97564684
u31926977,b98637362
u04457515,b44455793
u39518143,b41385722
u80409645,b63925189
u05570302,b96656988
u63524816,b30502347
u71572577,b30229103
u79830216,b94585450
u66247395,b36065524
u79535605,b87578176
u31966639,b73337480
u48341871,b55539215
u54742067,b24044994
u53013420,b51006317
u91603373,b46392534
u36873051,b12631791
u59095223,b96804158
u76411120,b77704001
u62981777,b54653281
u77077736,b06460625
u62981846,b26947765
u19075223,b54925701
u09655973,b81614001
u77713980,b15085248
u06142023,b06953846
u75822509,b15657520
u99182496,b59639781
u32767915,b01373140
u13894040,b14854557
u35853366,b11764474
u18503453,b68894342
u04888378,b31071866
u96782819,b08891219
u29906154,b44768257
u16223463,b86790192
u97562795,b19591103
u84201838,b49976390
u81126324,b05511147
u50574277,b81569631
u77779089,b33637714
u89944904,b74113778
u06043718,b44600192
u54511332,b24787200
u50720620,b05184403
u39048560,b82180436
u00706647,b09095900
u89528097,b97822097
u99605463,b47563939
u54931959,b22415619
u76655895,b47013895
u39932097,b05288241
u80295330,b52300694
u48872118,b88676404
u14678956,b29662042
u79496557,b81343560
u20451573,b08876271
u86887951,b48518680
u03857021,b49906989
u68277220,b05667519
u57634239,b89112518
u90833673,b41411777
u33047342,b87224232
u84597358,b65810498
u56451323,b61167854
u48790275,b51416416
u80798142,b86876173
u28261277,b96112912
u39452454,b62815615
u99330762,b59081879
u97841646,b28532200
u69934888,b56784635
u70173543,b65950735
u58696570,b08130013
u31616194,b06023117
u80875458,b95519692
u13030874,b49653573
u17198500,b84476867
u31046815,b17512492
u86691110,b42231426
u63467034,b88692476
u97830999,b45169070
u18621043,b06077214
u59491808,b91310197
u85185720,b69581551
u04654876,b27479787
u28481398,b44887758
u15278910,b14456610
u35396950,b24600769
u50540340,b36586988
u50785132,b19084271
u50527796,b90022936
u24516592,b15729891
u16599957,b43790224
u21889767,b06203322
u27471220,b95127788
u80663265,b25350833
u45910443,b57911007
u09204234,b14459619
u40929646,b20740019
u41414719,b42105686
u77813973,b45509339
u67450876,b21086057
u83800641,b17639093
u94793037,b63496238
u23569745,b70494097
u50993083,b30502347
u64628343,b29655227
u40603747,b82180436
u25607136,b52420439
u05670801,b48729675
u09931720,b04577756
u88133662,b56711747
u95557291,b69368390
u41823893,b89618666
u89213684,b21490203
u00244727,b39613295
u01964072,b77355855
u20106043,b00412997
u35619605,b76504829
u85728655,b05288241
u51811336,b93749647
u45169567,b85669891
u16525799,b48770911
u42870026,b47800941
u58391136,b14854932
u82476315,b53437553
u68337998,b00412997
u59075033,b87337758
u71075902,b73399300
u17425115,b44455793
u15787104,b59839746
u61177504,b54625646
u79191465,b33257343
u58038738,b77704001
u21517246,b70322971
u91616406,b49634533
u01415284,b69655340
u17865559,b06446471
u40554675,b61859663
u31200892,b61869916
u69785270,b48034911
u00824832,b40572941
u19654262,b58549702
u95799312,b28002121
u08880206,b93099714
u46571732,b86045488
u16648719,b28178141
u97086290,b54625646
u26992517,b08876271
u42630684,b48963706
u98989665,b54058501
u70994235,b98483501
u42606719,b88074029
u09683740,b45256823
u35873320,b95963013
u75635590,b31869670
u18298369,b44474740
u52381102,b17689944
u74125410,b62961864
u77352641,b38237090
u78082895,b82140540
u83401427,b51752826
u01235586,b64909655
u72080021,b06547200
u96872118,b09596565
u95612851,b35018560
u03999963,b27263811
u99811148,b01107891
u02300625,b36899220
u31242454,b48963706
u74431784,b58153631
u54875859,b70126202
u95843566,b57646752
u68635229,b74760382
u27250568,b50111761
u49389043,b91045742
u49895728,b51416416
u98677959,b74968674
u71072013,b69034204
u73990180,b88057067
u43176242,b79195318
u64957183,b53437553
u53219641,b98204089
u83889736,b58828973
u79218821,b27414133
u40644835,b85116341
u47794316,b98994713
u45891109,b23399053
u15679020,b39549715
u09644475,b84234356
u78865539,b03873014
u04735864,b57884328
u23201992,b52785935
u91109685,b84584185
u41525954,b70730831
u52745324,b08838697
u85103557,b99570416
u34555789,b94938223
u09024428,b25756257
u08658650,b48872372
u97972362,b70695258
u29850304,b32618030
u52215935,b25635961
u43442802,b12446627
u25704966,b54190033
u99062528,b77297808
u95958639,b38198191
u05569213,b04370727
u03159230,b87337758
u57792705,b08838697
u01199948,b73455509
u53482450,b96360107
u47555712,b03915428
u04346341,b17593036
u96696246,b99322116
u13713087,b62445625
u83818666,b96804158
u38940200,b21325028
u00159361,b69949420
u09006919,b09881661
u46795544,b02307143
u70863971,b01460273
u59335510,b10955523
u07176103,b64178140
u53770837,b62412004
u47474109,b69599279
u62304649,b50729747
u81067323,b67757186
u42438143,b51416416
u93407067,b58593051
u79938891,b73826999
u90505715,b03973780
u95997678,b23573445
u38539499,b63257303
u76212705,b00882694
u47703580,b23756503
u83299639,b24970833
u83655564,b70228432
u40389328,b35786131
u04130514,b29106609
u52100826,b91310197
u28770781,b70126202
u12528047,b07823863
u92740847,b36362989
u38865555,b68038362
u13088603,b08838697
u93486831,b31631333
u52885085,b96804158
u65879978,b05635622
u42291066,b50306450
u01139498,b88795125
u43118936,b59908858
u09430794,b44438037
u40937880,b52973158
u23967326,b44960473
u26694005,b47790806
u81729547,b08897115
u74970968,b32735930
u53704731,b61198472
u99114301,b31457153
u39518333,b94880711
u92792852,b80280525
u83204321,b42987178
u94165187,b54643661
u15427348,b94930284
u03584565,b23475455
u08325993,b52785935
u84467734,b69187976
u55138797,b10557897
u30624255,b87264890
u33774293,b01444899
u72389942,b77335595
u97130840,b32584275
u58595754,b31924190
u38210695,b63692833
u36939487,b43131657
u02454334,b08625173
u73231591,b51825757
u55199146,b39290405
u56279246,b23521616
u99561925,b59839746
u79118201,b61580258
u80661318,b25874561
u62138505,b69663712
u25428851,b87778693
u40982174,b97459517
u63451112,b49906989
u13213224,b48034911
u75816255,b62288804
u52345306,b13840585
u23392481,b68894342
u40871201,b01740517
u87050482,b11195772
u82805728,b47790806
u18090049,b27388131
u61406682,b81766998
u47596078,b08994242
u23021034,b24279722
u86167022,b92856381
u77046302,b84751960
u71420632,b38949777
u63825149,b91045742
u15397522,b10088557
u95261797,b85422910
u23352403,b94756702
u17496803,b48677499
u93995003,b68406603
u41299748,b51752826
u58687533,b24494173
u95261271,b22675743
u20702910,b84810168
u98156417,b38198191
u39295279,b17872769
u87239797,b61778533
u41238833,b63962796
u95706478,b96804158
u53554469,b51825757
u02238152,b44146138
u24256706,b46174462
u66391434,b02969125
u81507193,b82180436
u35208571,b66552367
u59920711,b27825859
u70381715,b08237825
u16732033,b08838697
u93661679,b80280525
u94252710,b61991527
u59415552,b26947765
u13345543,b31331358
u81023814,b05288241
u50527796,b21423424
u48619612,b90022936
u81907003,b06547200
u06980050,b08212082
u05449102,b85799558
u12591060,b22347248
u12047359,b50638619
u97446246,b60336915
u23245732,b05734706
u05519133,b65933493
u00942187,b89740973
u86195627,b34032936
u45987949,b06573567
u88567625,b98204089
u44895699,b51416416
u90878615,b31893168
u20080588,b77063954
u48816035,b05025304
u34541409,b50151753
u15956837,b76558078
u67186627,b68476558
u46469420,b61156690
u81628784,b98717604
u31997941,b75370376
u98935433,b90772029
u50581502,b83594308
u31191271,b09881661
u22371602,b70886093
u81385433,b10976950
u13174563,b09095900
u60152966,b14249852
u56652772,b41389872
u62231473,b29101078
u80498789,b21905595
u39096281,b00938263
